movieId,title,genres,language,poster_url
7440,Paper Clips (2004),Documentary,English,https://image.tmdb.org/t/p/w500/62E1tAw370MbsXWeTR10bg5VX5N.jpg
7443,This So-Called Disaster (2003),Documentary,English,https://image.tmdb.org/t/p/w500/AbuKSyMOWOh3Yw1GOC454EAZD6K.jpg
7444,13 Going on 30 (2004),Comedy|Fantasy|Romance,English,https://image.tmdb.org/t/p/w500/iNZdSIfhSCMtRILDNyhLn8UKeSG.jpg
7445,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller,English,https://image.tmdb.org/t/p/w500/grCGLCcTHv9TChibzOwzUpykcjB.jpg
7448,Envy (2004),Comedy,English,https://image.tmdb.org/t/p/w500/6YGYT6ziwM1NkxfeMbxNSyDYwZF.jpg
7449,Godsend (2004),Drama|Horror|Thriller,English,https://image.tmdb.org/t/p/w500/bdTil9Rtj3RadfPvIxwAU2G59f3.jpg
7450,Laws of Attraction (2004),Comedy|Romance,English,https://image.tmdb.org/t/p/w500/6aqR0xwmK0mPOIVShDlT88Vo5W0.jpg
7451,Mean Girls (2004),Comedy,English,https://image.tmdb.org/t/p/w500/2ZkuQXvVhh45uSvkBej4S7Ix1NJ.jpg
7454,Van Helsing (2004),Action|Adventure|Fantasy|Horror,English,https://image.tmdb.org/t/p/w500/gsFun8nATm52aGHeT8ueAel98nE.jpg
7455,"Mudge Boy, The (2003)",Drama,English,https://image.tmdb.org/t/p/w500/qI9Mx4SVR4Htvm66Rd6JGhLM8J5.jpg
7457,Breakin' All the Rules (2004),Comedy|Romance,English,https://image.tmdb.org/t/p/w500/piEqcDe7CTbxxPUSwswrsoKWzMw.jpg
7458,Troy (2004),Action|Adventure|Drama|War,English,https://image.tmdb.org/t/p/w500/51auXjXepW1zblzhaN7CAhwvf5i.jpg
7459,Carandiru (2003),Crime|Drama,English,https://image.tmdb.org/t/p/w500/kKAgIMwQWQ6u4s0c56XKSDX3vAs.jpg
7460,Coffee and Cigarettes (2003),Comedy|Drama,English,https://image.tmdb.org/t/p/w500/pfG02QCsutx3PIxFS8UY4iM9AsS.jpg
7477,Eye See You (D-Tox) (2002),Horror|Thriller,English,https://image.tmdb.org/t/p/w500/AdLg3zOxCcyWQYKSK86q20dibq.jpg
7479,Watch on the Rhine (1943),Drama,English,https://image.tmdb.org/t/p/w500/6ZeyGqZEmK4JUbV0o5nBglEODoC.jpg
7481,Enemy Mine (1985),Adventure|Drama|Sci-Fi,English,https://image.tmdb.org/t/p/w500/a3dr9L8VIjhEvivzQ2M12VQDere.jpg
7482,Enter the Dragon (1973),Action|Crime,English,https://image.tmdb.org/t/p/w500/fyrh2ULEcmLpGTVLPQqFW45hqr5.jpg
7486,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),Drama|Romance,English,
7487,Henry & June (1990),Drama,English,https://image.tmdb.org/t/p/w500/cDMQLwT5LpdbA4dc4Twn43sbGRw.jpg
7492,Martin (1977),Drama|Horror,English,https://image.tmdb.org/t/p/w500/bYe2ZjUhb4Kje0BpWE6kN34u2hv.jpg
7493,"Three Faces of Eve, The (1957)",Drama,English,https://image.tmdb.org/t/p/w500/jqfTPqaGYlz1ZR7YHjz5RTgPa8U.jpg
7541,100 Girls (2000),Comedy|Romance,English,https://image.tmdb.org/t/p/w500/sspDghFACtzitHyNV4sMBQcQKsg.jpg
7560,Fail-Safe (1964),Drama|Thriller|War,English,https://image.tmdb.org/t/p/w500/hg2R1TllSeXGeHYJjIqWuIJ6SKF.jpg
7561,Paperhouse (1988),Fantasy|Horror|Thriller,English,https://image.tmdb.org/t/p/w500/ZblvybDhNSbEheAF9h8i0iUrdl.jpg
7562,Dobermann (1997),Action|Crime,English,https://image.tmdb.org/t/p/w500/3rahpIHJBenGJKI1EfAHlGSfKEY.jpg
7564,Kwaidan (Kaidan) (1964),Horror,English,https://image.tmdb.org/t/p/w500/t9UMfViYl47SdZZatKQ1JKjjCgs.jpg
7566,28 Up (1985),Documentary,English,https://image.tmdb.org/t/p/w500/jqwouPCwQF9UTl8GjIBjbLivmdw.jpg
7569,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller,English,https://image.tmdb.org/t/p/w500/fdRbvRcEXcf2rC4ghLFZzCWPSmB.jpg
7570,Octopussy (1983),Action|Adventure|Thriller,English,https://image.tmdb.org/t/p/w500/yoosZitM9igSk3Sd0sBXIhKlAh1.jpg
7572,Wit (2001),Drama,English,https://image.tmdb.org/t/p/w500/1ONOsIo5gby9hABPdknL7OAYBLm.jpg
7573,Never Say Never Again (1983),Action|Adventure|Thriller,English,https://image.tmdb.org/t/p/w500/zhoAL4o1STGgLbLxJ9r1ijfyHC9.jpg
7579,Pride and Prejudice (1940),Comedy|Drama|Romance,English,https://image.tmdb.org/t/p/w500/yoWwsLkuY5tMxUqkKMOHAJlImTs.jpg
7581,"Fountainhead, The (1949)",Drama,English,https://image.tmdb.org/t/p/w500/2uo8tfSwzrDeRS5YpmLVSXHSjOl.jpg
7584,Woman of the Year (1942),Comedy|Romance,English,https://image.tmdb.org/t/p/w500/im2Ei5RHBConxpWYS5cLSlCgi10.jpg
7587,"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller,English,https://image.tmdb.org/t/p/w500/5Fa6o5nfUPEatQ9b3OwEvdEdR7T.jpg
7614,Oklahoma! (1955),Musical|Romance|Western,English,https://image.tmdb.org/t/p/w500/y8XPtzwvjo8f7V5jhdwKImyQM2S.jpg
7615,Desert Hearts (1985),Drama,English,https://image.tmdb.org/t/p/w500/klAHoWOZgL8sR74Tnl7K7z4Lziq.jpg
7616,Body Double (1984),Mystery|Thriller,English,https://image.tmdb.org/t/p/w500/lRFm5P2AdOGpELwm3HHhmUz6k5I.jpg
7618,Chaplin (1992),Drama,English,https://image.tmdb.org/t/p/w500/53auOJUsPP2YE97HTYgBQ0WO2gO.jpg
7619,"Miracle Worker, The (1962)",Drama,English,https://image.tmdb.org/t/p/w500/sC0VFyN40qi8Y3qYtkKX1QX5hBF.jpg
7620,Monster in a Box (1992),Comedy|Drama,English,https://image.tmdb.org/t/p/w500/tbF26J1sqfkZ5HaNhkRrrNbwjDD.jpg
7624,School Ties (1992),Drama,English,https://image.tmdb.org/t/p/w500/h9u6VSyEPlF5L69QSzOh1eo4F5q.jpg
7636,Raising Cain (1992),Horror|Thriller,English,https://image.tmdb.org/t/p/w500/5vRn138vnZeUNFe32qTuPGKkVLR.jpg
7646,Rose Red (2002),Horror|Mystery|Thriller,English,https://image.tmdb.org/t/p/w500/vDYPaEe70u5zqDf1mDHGC9Mf1FP.jpg
7647,Noises Off... (1992),Comedy,English,https://image.tmdb.org/t/p/w500/rGsYM6k0EUyViNdYngNsYwrVJns.jpg
7649,Babylon 5: In the Beginning (1998),Adventure|Sci-Fi,English,https://image.tmdb.org/t/p/w500/iFum9eQ5DztNMGE1c1CFm01SnJt.jpg
7650,"Witchfinder General (Conquerer Worm, The) (1968)",Horror,English,
7657,Versus (2000),Action|Comedy|Fantasy|Horror,English,https://image.tmdb.org/t/p/w500/cLzKRNaj1xdRP0FFP6z1dN1Rkvo.jpg
7669,Pride and Prejudice (1995),Drama|Romance,English,https://image.tmdb.org/t/p/w500/yoWwsLkuY5tMxUqkKMOHAJlImTs.jpg
7698,"China Syndrome, The (1979)",Drama|Thriller,English,https://image.tmdb.org/t/p/w500/uHwwQIlt4XwpTFhX9ZT1A8xSW7F.jpg
7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller,English,https://image.tmdb.org/t/p/w500/dZyZSosIlWcpQkV0f7pXcrV2TQV.jpg
7701,Look Who's Talking Too (1990),Comedy|Romance,English,https://image.tmdb.org/t/p/w500/m409mVHmvDOZJltNzHJYigUthsW.jpg
7702,"Bells of St. Mary's, The (1945)",Drama,English,https://image.tmdb.org/t/p/w500/e2REwGOzsD21acHSRcXcXzkQmUi.jpg
7704,"Delta Force, The (1986)",Action,English,https://image.tmdb.org/t/p/w500/lW94s7xxkdOzYcueaqGJwcVVvjt.jpg
7705,Pat and Mike (1952),Comedy|Romance,English,https://image.tmdb.org/t/p/w500/6hSJWY1ygsOVAtPEz9Nb5q5FeyA.jpg
7706,Animal Crackers (1930),Comedy|Musical,English,https://image.tmdb.org/t/p/w500/qj7owFXzCtIbZC51O8NwLe4Kde4.jpg
7707,"He Said, She Said (1991)",Comedy|Drama|Romance,English,https://image.tmdb.org/t/p/w500/5uYv11zTTa83WMWwI3B6EOZtI0Z.jpg
7708,Bedazzled (1967),Comedy|Fantasy,English,https://image.tmdb.org/t/p/w500/sBV28EVvWsJRosMsEFCbVmpAZEl.jpg
7713,Cat People (1942),Drama|Horror|Romance|Thriller,English,https://image.tmdb.org/t/p/w500/zSNTDd5Q6No5BmY39Zp5BVgl8XE.jpg
7714,Camelot (1967),Drama|Musical|Romance,English,https://image.tmdb.org/t/p/w500/1ohPMbfmQVg0Zzy9wkySm1w8Kr7.jpg
7716,"Lonely Guy, The (1984)",Comedy,English,https://image.tmdb.org/t/p/w500/b5KmWXdiLBoeOY3ITjJL5YK2yKh.jpg
7717,Mane Veera - An Emotion (2015),Family|Drama,Kannada,
7718,Sanchaya Shanti : Amma's Love (1983),Drama|Inspirational,Kannada,
7719,Shanti Prema - A Tale (2004),Drama|Family,Kannada,
7720,Mouna Nanna - An Emotion (1993),Drama|Family,Kannada,
7721,Hridaya Dhwani - An Emotion (2009),Family|Drama,Kannada,
7722,Bhakti Mouna (Kannada) (1986),Drama|Family,Kannada,
7723,Prerana Chethana : Amma's Love (1989),Drama|Family,Kannada,
7724,Muhurtha Namma - A Tale (1987),Drama|Family,Kannada,
7725,Sanchaya Saakshi - An Emotion (1998),Drama|Inspirational,Kannada,
7726,Hridaya Hridaya: The Journey (1985),Family|Drama,Kannada,
7727,Kannada Taranga - A Tale (1982),Drama|Family,Kannada,
7728,Katha Nodi - A Tale (1987),Family|Drama,Kannada,
7729,Sneha Kannada : Amma's Love (2016),Drama|Inspirational,Kannada,
7730,Bhakti Muhurtha - The Story (2005),Drama|Family,Kannada,
7731,Taranga Yuvajana - A Tale (1993),Family|Drama,Kannada,
7732,Mana Muhurtha - The Story (1989),Drama|Family,Kannada,
7733,Kannada Namma - An Emotion (2011),Family|Drama,Kannada,
7734,Aashirvada Aashirvada : Amma's Love (1983),Family|Drama,Kannada,
7735,Baduku Bhakti - An Emotion (2021),Family|Drama,Kannada,
7736,Sogadu Kshama (Kannada) (2004),Drama|Inspirational,Kannada,
7737,Nodi Sogadu - An Emotion (2017),Family|Drama,Kannada,
7738,Chethana Aashirvada (Kannada) (2019),Family|Drama,Kannada,
7739,Nodi Shanti : Amma's Love (2001),Drama|Inspirational,Kannada,
7740,Aashirvada Bhakti: The Journey (2002),Drama|Inspirational,Kannada,
7741,Saakshi Mana: The Journey (1982),Family|Drama,Kannada,
7742,Sanchaya Mouna - The Story (1985),Drama|Inspirational,Kannada,
7743,Sneha Amma : Amma's Love (2015),Family|Drama,Kannada,
7744,Hosa Jeevana - A Tale (2013),Drama|Romance,Kannada,
7745,Sogadu Sogadu: The Journey (2010),Drama|Inspirational,Kannada,
7746,Baduku Prema - A Tale (1991),Family|Drama,Kannada,
7747,Hrudaya Prerana - The Story (1985),Drama|Inspirational,Kannada,
7748,Yuvajana Namma - A Tale (1992),Drama|Family,Kannada,
7749,Aashirvada Beladingala - The Story (2023),Drama|Family,Kannada,
7750,Jeevana Chethana - The Story (2015),Drama|Inspirational,Kannada,
7751,Saakshi Jeevana - The Story (1982),Drama|Inspirational,Kannada,
7752,Kannada Sneha : Amma's Love (1989),Drama|Family,Kannada,
7753,Chethana Mouna: The Journey (2008),Drama|Family,Kannada,
7754,Sanchaya Amma - An Emotion (2011),Drama|Inspirational,Kannada,
7755,Kshama Aashirvada: The Journey (1983),Drama|Inspirational,Kannada,
7756,Kannada Katha - The Story (2000),Drama|Inspirational,Kannada,
7757,Mane Sneha - A Tale (1991),Drama|Inspirational,Kannada,
7758,Bhakti Taranga - The Story (2002),Drama|Romance,Kannada,
7759,Chethana Mouna : Amma's Love (2024),Drama|Family,Kannada,
7760,Nanna Chethana - A Tale (2018),Drama|Romance,Kannada,
7761,Hosa Prema - The Story (2010),Family|Drama,Kannada,
7762,Dhwani Hridaya - An Emotion (2002),Family|Drama,Kannada,
7763,Amma Mouna : Amma's Love (1989),Drama|Family,Kannada,
7764,Sanchaya Beladingala - An Emotion (1994),Drama|Romance,Kannada,
7765,Jeevana Shanti - The Story (1981),Drama|Family,Kannada,
7766,Bhakti Hridaya (Kannada) (1988),Drama|Inspirational,Kannada,
7767,Prema Veera - The Story (2000),Family|Drama,Kannada,
7768,Nanna Bhakti - The Story (1983),Drama|Family,Kannada,
7769,Prema Veera (Kannada) (2021),Drama|Romance,Kannada,
7770,Mouna Bhakti - The Story (2012),Family|Drama,Kannada,
7771,Hridaya Aashirvada: The Journey (2009),Family|Drama,Kannada,
7772,Hrudaya Sneha: The Journey (1985),Drama|Family,Kannada,
7773,Nodi Sanchaya - An Emotion (2023),Family|Drama,Kannada,
7774,Kannada Mouna : Amma's Love (1996),Drama|Romance,Kannada,
7775,Beladingala Taranga - A Tale (1991),Family|Drama,Kannada,
7776,Saakshi Amma : Amma's Love (1980),Drama|Family,Kannada,
7777,Bhakti Prema - The Story (1980),Drama|Inspirational,Kannada,
7778,Chethana Dhwani - An Emotion (2021),Family|Drama,Kannada,
7779,Amma Nodi - The Story (2012),Drama|Romance,Kannada,
7780,Nanna Muhurtha - A Tale (2020),Drama|Inspirational,Kannada,
7781,Muhurtha Saakshi - The Story (2013),Family|Drama,Kannada,
7782,Sogadu Nanna - A Tale (1999),Drama|Family,Kannada,
7783,Namma Shanti : Amma's Love (2006),Drama|Inspirational,Kannada,
7784,Nodi Sanchaya: The Journey (2025),Drama|Romance,Kannada,
7785,Hosa Nanna - The Story (1992),Drama|Romance,Kannada,
7786,Amma Sogadu - An Emotion (1983),Family|Drama,Kannada,
7787,Kshama Sanchaya - A Tale (1992),Drama|Romance,Kannada,
7788,Kannada Jeevana: The Journey (2019),Drama|Family,Kannada,
7789,Sneha Hridaya (Kannada) (1993),Drama|Inspirational,Kannada,
7790,Sanchaya Mane (Kannada) (2004),Drama|Family,Kannada,
7791,Katha Taranga - A Tale (1994),Drama|Family,Kannada,
7792,Amma Prerana (Kannada) (2013),Drama|Family,Kannada,
7793,Amma Amma (Kannada) (2003),Family|Drama,Kannada,
7794,Hridaya Mouna - A Tale (1981),Drama|Family,Kannada,
7795,Yuvajana Amma - An Emotion (2016),Drama|Inspirational,Kannada,
7796,Saakshi Prema - The Story (2021),Family|Drama,Kannada,
7797,Baduku Baduku (Kannada) (2000),Drama|Family,Kannada,
7798,Beladingala Bhakti - An Emotion (2005),Drama|Family,Kannada,
7799,Prerana Sanchaya - An Emotion (2001),Drama|Romance,Kannada,
7800,Hosa Nanna: The Journey (1995),Drama|Inspirational,Kannada,
7801,Kshama Katha - An Emotion (2014),Drama|Inspirational,Kannada,
7802,Hridaya Baduku - The Story (2012),Drama|Romance,Kannada,
7803,Namma Chethana - A Tale (2016),Family|Drama,Kannada,
7804,Sneha Hridaya: The Journey (2021),Family|Drama,Kannada,
7805,Prema Kannada - The Story (2002),Drama|Inspirational,Kannada,
7806,Chethana Hosa : Amma's Love (1982),Drama|Inspirational,Kannada,
7807,Hosa Mana - An Emotion (1987),Drama|Family,Kannada,
7808,Sneha Bhakti: The Journey (1984),Family|Drama,Kannada,
7809,Jeevana Sogadu - The Story (1992),Drama|Romance,Kannada,
7810,Kshama Nanna (Kannada) (1998),Family|Drama,Kannada,
7811,Jeevana Hrudaya: The Journey (1993),Family|Drama,Kannada,
7812,Dhwani Mouna - A Tale (2009),Family|Drama,Kannada,
7813,Hridaya Hosa: The Journey (2003),Drama|Romance,Kannada,
7814,Mana Mana: The Journey (2017),Family|Drama,Kannada,
7815,Muhurtha Muhurtha : Amma's Love (1999),Drama|Inspirational,Kannada,
7816,Hosa Nodi - The Story (2019),Family|Drama,Kannada,
7817,Chethana Sanchaya - A Tale (2011),Drama|Family,Kannada,
7818,Nodi Muhurtha: The Journey (2013),Drama|Inspirational,Kannada,
7819,Prerana Yuvajana : Amma's Love (1985),Drama|Romance,Kannada,
7820,Mana Chethana - An Emotion (2012),Drama|Inspirational,Kannada,
7821,Veera Taranga - A Tale (2024),Drama|Inspirational,Kannada,
7822,Hosa Nodi : Amma's Love (2021),Drama|Family,Kannada,
7823,Mana Veera (Kannada) (2001),Drama|Romance,Kannada,
7824,Hrudaya Saakshi (Kannada) (2024),Drama|Romance,Kannada,
7825,Sanchaya Prerana - A Tale (2011),Drama|Inspirational,Kannada,
7826,Sogadu Sanchaya: The Journey (2004),Drama|Inspirational,Kannada,
7827,Jeevana Hrudaya - An Emotion (1997),Family|Drama,Kannada,
7828,Nanna Hridaya - An Emotion (2011),Family|Drama,Kannada,
7829,Kannada Hridaya - The Story (1994),Drama|Family,Kannada,
7830,Aashirvada Sanchaya (Kannada) (2020),Drama|Family,Kannada,
7831,Hrudaya Nodi (Kannada) (2020),Family|Drama,Kannada,
7832,Hosa Chethana - The Story (1980),Drama|Inspirational,Kannada,
7833,Hrudaya Hrudaya - The Story (1986),Drama|Family,Kannada,
7834,Beladingala Hrudaya : Amma's Love (2007),Drama|Romance,Kannada,
7835,Amma Jeevana (Kannada) (1988),Drama|Family,Kannada,
7836,Hosa Sogadu : Amma's Love (2007),Drama|Family,Kannada,
7837,Mouna Mane - A Tale (2004),Drama|Inspirational,Kannada,
7838,Amma Kshama - The Story (1990),Drama|Family,Kannada,
7839,Saakshi Aashirvada (Kannada) (1987),Family|Drama,Kannada,
7840,Prema Mouna: The Journey (2007),Drama|Inspirational,Kannada,
7841,Taranga Mane - A Tale (1999),Family|Drama,Kannada,
7842,Nanna Amma : Amma's Love (2023),Drama|Family,Kannada,
7843,Hosa Shanti - The Story (2022),Drama|Family,Kannada,
7844,Baduku Aashirvada (Kannada) (2016),Drama|Romance,Kannada,
7845,Kannada Taranga - The Story (2024),Drama|Inspirational,Kannada,
7846,Saakshi Nanna - A Tale (2007),Drama|Family,Kannada,
7847,Mouna Sanchaya - The Story (1992),Drama|Inspirational,Kannada,
7848,Chethana Amma: The Journey (2011),Drama|Inspirational,Kannada,
7849,Dhwani Amma : Amma's Love (1985),Family|Drama,Kannada,
7850,Sogadu Hrudaya - The Story (2012),Drama|Inspirational,Kannada,
7851,Mana Amma : Amma's Love (2018),Drama|Romance,Kannada,
7852,Hosa Veera - A Tale (2012),Family|Drama,Kannada,
7853,Shanti Kshama - An Emotion (1981),Family|Drama,Kannada,
7854,Katha Amma - A Tale (2004),Drama|Inspirational,Kannada,
7855,Hridaya Nanna (Kannada) (2021),Family|Drama,Kannada,
7856,Taranga Chethana: The Journey (2007),Family|Drama,Kannada,
7857,Katha Yuvajana - A Tale (1980),Drama|Romance,Kannada,
7858,Namma Hrudaya - An Emotion (1999),Drama|Inspirational,Kannada,
7859,Hosa Chethana - A Tale (1983),Drama|Family,Kannada,
7860,Hridaya Sogadu - An Emotion (2004),Drama|Family,Kannada,
7861,Prema Bhakti (Kannada) (1999),Family|Drama,Kannada,
7862,Yuvajana Dhwani - A Tale (2024),Drama|Family,Kannada,
7863,Bhakti Saakshi : Amma's Love (2010),Drama|Inspirational,Kannada,
7864,Sneha Prema (Kannada) (2012),Drama|Inspirational,Kannada,
7865,Hridaya Mana - An Emotion (2024),Drama|Family,Kannada,
7866,Shanti Shanti (Kannada) (1989),Drama|Inspirational,Kannada,
7867,Hridaya Beladingala - A Tale (2021),Drama|Family,Kannada,
7868,Muhurtha Muhurtha - The Story (2016),Family|Drama,Kannada,
7869,Kannada Sanchaya : Amma's Love (1990),Drama|Family,Kannada,
7870,Mane Namma (Kannada) (1998),Family|Drama,Kannada,
7871,Hosa Kshama (Kannada) (1980),Drama|Inspirational,Kannada,
7872,Sanchaya Chethana - A Tale (2000),Drama|Family,Kannada,
7873,Kannada Shanti : Amma's Love (2010),Drama|Family,Kannada,
7874,Katha Bhakti - The Story (2016),Drama|Inspirational,Kannada,
7875,Muhurtha Aashirvada - The Story (1981),Drama|Romance,Kannada,
7876,Jeevana Hrudaya - A Tale (2017),Drama|Inspirational,Kannada,
7877,Sogadu Prerana - An Emotion (1980),Drama|Romance,Kannada,
7878,Mane Kannada (Kannada) (2022),Drama|Inspirational,Kannada,
7879,Hrudaya Aashirvada - A Tale (1987),Family|Drama,Kannada,
7880,Beladingala Jeevana - The Story (2013),Family|Drama,Kannada,
7881,Bhakti Mana - The Story (1989),Drama|Romance,Kannada,
7882,Sneha Hosa - A Tale (1988),Drama|Family,Kannada,
7883,Prema Prerana (Kannada) (1985),Drama|Inspirational,Kannada,
7884,Jeevana Baduku (Kannada) (2004),Drama|Inspirational,Kannada,
7885,Saakshi Dhwani - A Tale (1998),Drama|Inspirational,Kannada,
7886,Kshama Sogadu - The Story (1982),Drama|Inspirational,Kannada,
7887,Nanna Baduku (Kannada) (1989),Drama|Romance,Kannada,
7888,Sogadu Baduku - A Tale (2004),Drama|Romance,Kannada,
7889,Sneha Shanti: The Journey (1985),Family|Drama,Kannada,
7890,Muhurtha Aashirvada : Amma's Love (1989),Drama|Romance,Kannada,
7891,Chethana Sneha - A Tale (1997),Drama|Inspirational,Kannada,
7892,Sneha Hrudaya : Amma's Love (1993),Drama|Inspirational,Kannada,
7893,Sneha Nodi - An Emotion (1991),Drama|Family,Kannada,
7894,Prerana Mana - The Story (1992),Drama|Family,Kannada,
7895,Hosa Sanchaya - An Emotion (2018),Drama|Family,Kannada,
7896,Nodi Amma (Kannada) (1990),Family|Drama,Kannada,
7897,Shanti Baduku - A Tale (1985),Family|Drama,Kannada,
7898,Kannada Amma: The Journey (1986),Family|Drama,Kannada,
7899,Sneha Amma (Kannada) (1985),Drama|Family,Kannada,
7900,Kshama Bhakti : Amma's Love (2018),Drama|Family,Kannada,
7901,Katha Prerana - A Tale (2022),Drama|Romance,Kannada,
7902,Mane Kshama - An Emotion (2008),Drama|Family,Kannada,
7903,Dhwani Hridaya: The Journey (1982),Drama|Family,Kannada,
7904,Chethana Prerana - A Tale (2023),Drama|Family,Kannada,
7905,Dhwani Sneha: The Journey (2016),Drama|Family,Kannada,
7906,Hrudaya Mouna: The Journey (1989),Drama|Inspirational,Kannada,
7907,Nanna Nanna - The Story (2023),Drama|Romance,Kannada,
7908,Namma Mana (Kannada) (2002),Drama|Romance,Kannada,
7909,Sneha Yuvajana (Kannada) (1991),Drama|Romance,Kannada,
7910,Yuvajana Sanchaya - An Emotion (2010),Family|Drama,Kannada,
7911,Aashirvada Sogadu - An Emotion (2003),Drama|Family,Kannada,
7912,Prema Aashirvada (Kannada) (2000),Drama|Romance,Kannada,
7913,Kannada Dhwani : Amma's Love (2011),Drama|Inspirational,Kannada,
7914,Mana Chethana - An Emotion (2022),Drama|Romance,Kannada,
7915,Yuvajana Mana - The Story (2019),Drama|Family,Kannada,
7916,Baduku Prema: The Journey (1981),Drama|Family,Kannada,
7917,Mouna Amma - An Emotion (2004),Drama|Romance,Kannada,
7918,Baduku Baduku : Amma's Love (2024),Family|Drama,Kannada,
7919,Taranga Hrudaya: The Journey (2015),Drama|Family,Kannada,
7920,Jeevana Kannada : Amma's Love (2003),Family|Drama,Kannada,
7921,Shanti Baduku : Amma's Love (2017),Drama|Romance,Kannada,
7922,Muhurtha Amma - A Tale (2009),Drama|Inspirational,Kannada,
7923,Namma Mana: The Journey (2021),Drama|Family,Kannada,
7924,Muhurtha Kshama - An Emotion (2002),Drama|Romance,Kannada,
7925,Yuvajana Mouna: The Journey (1985),Family|Drama,Kannada,
7926,Sneha Mane: The Journey (2025),Drama|Inspirational,Kannada,
7927,Baduku Muhurtha - The Story (1985),Drama|Romance,Kannada,
7928,Beladingala Bhakti : Amma's Love (2005),Family|Drama,Kannada,
7929,Mane Hridaya - A Tale (2002),Drama|Inspirational,Kannada,
7930,Prerana Hrudaya: The Journey (2016),Family|Drama,Kannada,
7931,Veera Jeevana - A Tale (2022),Drama|Romance,Kannada,
7932,Chethana Nanna: The Journey (2025),Drama|Romance,Kannada,
7933,Aashirvada Namma - A Tale (1990),Drama|Family,Kannada,
7934,Bhakti Nodi: The Journey (2011),Drama|Family,Kannada,
7935,Sogadu Kshama - A Tale (2025),Drama|Inspirational,Kannada,
7936,Sanchaya Katha - The Story (1981),Drama|Romance,Kannada,
7937,Mana Mouna : Amma's Love (2015),Drama|Romance,Kannada,
7938,Sanchaya Bhakti (Kannada) (1993),Drama|Romance,Kannada,
7939,Muhurtha Katha - The Story (2011),Family|Drama,Kannada,
7940,Kshama Chethana - The Story (2002),Drama|Romance,Kannada,
7941,Kshama Veera - A Tale (1982),Drama|Family,Kannada,
7942,Kannada Nanna - A Tale (1990),Family|Drama,Kannada,
7943,Jeevana Hrudaya - The Story (2019),Family|Drama,Kannada,
7944,Shanti Mana - The Story (1980),Family|Drama,Kannada,
7945,Kannada Prerana - An Emotion (2000),Family|Drama,Kannada,
7946,Hosa Katha - An Emotion (1986),Family|Drama,Kannada,
7947,Namma Mane - A Tale (1997),Drama|Romance,Kannada,
7948,Aashirvada Mana - An Emotion (1999),Drama|Romance,Kannada,
7949,Dhwani Namma - The Story (2004),Drama|Family,Kannada,
7950,Prerana Katha: The Journey (2018),Drama|Romance,Kannada,
7951,Kshama Sanchaya: The Journey (1995),Family|Drama,Kannada,
7952,Hosa Veera : Amma's Love (2023),Drama|Inspirational,Kannada,
7953,Prema Nanna (Kannada) (2012),Drama|Family,Kannada,
7954,Bhakti Jeevana - The Story (1986),Drama|Inspirational,Kannada,
7955,Sneha Hridaya - An Emotion (2018),Drama|Romance,Kannada,
7956,Sneha Katha - The Story (1992),Drama|Romance,Kannada,
7957,Baduku Shanti - An Emotion (2008),Drama|Family,Kannada,
7958,Beladingala Jeevana (Kannada) (2012),Drama|Family,Kannada,
7959,Mana Mana (Kannada) (2006),Drama|Romance,Kannada,
7960,Kshama Aashirvada - The Story (1994),Drama|Romance,Kannada,
7961,Beladingala Sogadu: The Journey (1998),Family|Drama,Kannada,
7962,Kannada Muhurtha : Amma's Love (1990),Drama|Family,Kannada,
7963,Hridaya Amma (Kannada) (1998),Drama|Inspirational,Kannada,
7964,Hridaya Saakshi - The Story (1982),Drama|Romance,Kannada,
7965,Jeevana Chethana - The Story (1986),Drama|Romance,Kannada,
7966,Kshama Nanna : Amma's Love (1982),Family|Drama,Kannada,
7967,Saakshi Hrudaya - The Story (1995),Drama|Romance,Kannada,
7968,Mouna Jeevana - The Story (1988),Drama|Family,Kannada,
7969,Hrudaya Sogadu - A Tale (1989),Family|Drama,Kannada,
7970,Mana Kannada - A Tale (2001),Family|Drama,Kannada,
7971,Namma Hridaya: The Journey (2012),Drama|Family,Kannada,
7972,Baduku Kshama - A Tale (2002),Drama|Family,Kannada,
7973,Muhurtha Shanti : Amma's Love (2017),Drama|Family,Kannada,
7974,Namma Veera - An Emotion (1990),Drama|Romance,Kannada,
7975,Kshama Sneha - The Story (1997),Family|Drama,Kannada,
7976,Taranga Shanti - The Story (1986),Drama|Romance,Kannada,
7977,Veera Beladingala: The Journey (1988),Drama|Family,Kannada,
7978,Sneha Shanti - An Emotion (1982),Drama|Inspirational,Kannada,
7979,Veera Hosa - A Tale (2002),Drama|Family,Kannada,
7980,Yuvajana Sneha (Kannada) (1987),Family|Drama,Kannada,
7981,Sneha Amma - An Emotion (2015),Drama|Inspirational,Kannada,
7982,Katha Sanchaya - A Tale (2002),Drama|Inspirational,Kannada,
7983,Kannada Nodi: The Journey (2023),Drama|Romance,Kannada,
7984,Sneha Sogadu: The Journey (1984),Family|Drama,Kannada,
