movieId,title,genres,language
8230,Shanti Prerana - The Story (1988),Drama|Romance,Kannada
8231,Amma Baduku - An Emotion (2019),Drama|Romance,Kannada
8232,Saakshi Mane - A Tale (2003),Family|Drama,Kannada
8233,Bhakti Taranga: The Journey (2012),Drama|Inspirational,Kannada
8234,Aashirvada Sneha : Amma's Love (1983),Drama|Inspirational,Kannada
8235,Kannada Prerana: The Journey (1999),Drama|Inspirational,Kannada
8236,Beladingala Prerana : Amma's Love (1987),Drama|Family,Kannada
8237,Hridaya Saakshi (Kannada) (2007),Drama|Family,Kannada
8238,Baduku Bhakti: The Journey (1985),Family|Drama,Kannada
8239,Mane Kannada: The Journey (2021),Drama|Inspirational,Kannada
8240,Hosa Taranga : Amma's Love (1983),Drama|Inspirational,Kannada
8241,Aashirvada Mane: The Journey (1997),Drama|Romance,Kannada
8242,Sneha Beladingala : Amma's Love (2021),Family|Drama,Kannada
8243,Chethana Yuvajana - An Emotion (2020),Drama|Family,Kannada
8244,Kshama Saakshi (Kannada) (2012),Drama|Inspirational,Kannada
8245,Muhurtha Namma: The Journey (2022),Drama|Family,Kannada
8246,Aashirvada Katha - An Emotion (2014),Drama|Family,Kannada
8247,Nanna Shanti : Amma's Love (2005),Drama|Family,Kannada
8248,Saakshi Taranga - A Tale (1984),Drama|Inspirational,Kannada
8249,Baduku Namma (Kannada) (1999),Drama|Family,Kannada
8250,Veera Aashirvada - The Story (1999),Drama|Inspirational,Kannada
8251,Dhwani Bhakti (Kannada) (1988),Drama|Romance,Kannada
8252,Kannada Mana - A Tale (2004),Family|Drama,Kannada
8253,Sogadu Dhwani : Amma's Love (2013),Drama|Family,Kannada
8254,Nodi Veera - The Story (1997),Drama|Family,Kannada
8255,Jeevana Veera - An Emotion (2016),Drama|Family,Kannada
8256,Veera Sanchaya : Amma's Love (1987),Drama|Inspirational,Kannada
8257,Veera Muhurtha - An Emotion (1990),Family|Drama,Kannada
8258,Veera Yuvajana (Kannada) (2025),Drama|Inspirational,Kannada
8259,Kannada Saakshi : Amma's Love (2015),Drama|Inspirational,Kannada
8260,Kannada Prerana: The Journey (1996),Drama|Romance,Kannada
8261,Sogadu Mane - The Story (2006),Drama|Inspirational,Kannada
8262,Nodi Nanna - The Story (1991),Drama|Romance,Kannada
8263,Kshama Hridaya - An Emotion (2017),Family|Drama,Kannada
8264,Saakshi Taranga: The Journey (1999),Drama|Family,Kannada
8265,Amma Chethana: The Journey (2010),Drama|Romance,Kannada
8266,Shanti Chethana (Kannada) (2017),Drama|Romance,Kannada
8267,Katha Hosa: The Journey (2020),Drama|Romance,Kannada
8268,Muhurtha Sneha (Kannada) (1982),Drama|Romance,Kannada
8269,Taranga Amma: The Journey (2000),Family|Drama,Kannada
8270,Katha Nanna - The Story (2005),Drama|Romance,Kannada
8271,Baduku Mouna (Kannada) (1993),Drama|Family,Kannada
8272,Muhurtha Nanna - An Emotion (1985),Drama|Romance,Kannada
8273,Kannada Kannada - A Tale (1988),Drama|Romance,Kannada
8274,Amma Sanchaya : Amma's Love (2011),Drama|Romance,Kannada
8275,Kannada Kannada (Kannada) (1999),Drama|Inspirational,Kannada
8276,Kshama Amma - A Tale (2023),Family|Drama,Kannada
8277,Sogadu Mana: The Journey (2002),Drama|Family,Kannada
8278,Katha Katha - A Tale (1998),Drama|Romance,Kannada
8279,Aashirvada Chethana (Kannada) (2015),Drama|Romance,Kannada
8280,Bhakti Baduku: The Journey (2020),Drama|Romance,Kannada
8281,Chethana Hrudaya - The Story (2002),Drama|Romance,Kannada
8282,Jeevana Shanti - The Story (2004),Drama|Family,Kannada
8283,Hrudaya Aashirvada: The Journey (2014),Drama|Inspirational,Kannada
8284,Sanchaya Mane: The Journey (1982),Drama|Romance,Kannada
8285,Mane Kshama : Amma's Love (1996),Family|Drama,Kannada
8286,Dhwani Beladingala - The Story (1981),Drama|Inspirational,Kannada
8287,Amma Katha - A Tale (1983),Drama|Romance,Kannada
8288,Prerana Muhurtha - A Tale (2006),Drama|Family,Kannada
8289,Mane Beladingala - A Tale (2012),Family|Drama,Kannada
8290,Hrudaya Saakshi : Amma's Love (2023),Drama|Inspirational,Kannada
8291,Sogadu Sanchaya: The Journey (1981),Family|Drama,Kannada
8292,Taranga Sanchaya - A Tale (2018),Drama|Family,Kannada
8293,Katha Prerana : Amma's Love (1994),Family|Drama,Kannada
8294,Dhwani Nodi - The Story (2018),Drama|Romance,Kannada
8295,Nodi Kshama : Amma's Love (2009),Family|Drama,Kannada
8296,Hridaya Hridaya : Amma's Love (1988),Drama|Romance,Kannada
8297,Nanna Kshama (Kannada) (2013),Drama|Inspirational,Kannada
8298,Beladingala Kannada: The Journey (2016),Drama|Inspirational,Kannada
8299,Hrudaya Amma : Amma's Love (1994),Drama|Romance,Kannada
8300,Aashirvada Sneha - A Tale (2024),Drama|Inspirational,Kannada
8301,Saakshi Bhakti - A Tale (1984),Drama|Family,Kannada
8302,Nanna Prema (Kannada) (1996),Family|Drama,Kannada
8303,Prerana Nanna - The Story (1994),Drama|Romance,Kannada
8304,Prema Mane - The Story (2005),Drama|Inspirational,Kannada
8305,Kannada Mane: The Journey (1991),Drama|Inspirational,Kannada
8306,Mouna Jeevana (Kannada) (1984),Family|Drama,Kannada
8307,Sneha Mane - The Story (2018),Family|Drama,Kannada
8308,Baduku Chethana - A Tale (1985),Family|Drama,Kannada
8309,Bhakti Kshama : Amma's Love (1999),Drama|Inspirational,Kannada
8310,Sanchaya Beladingala - A Tale (2001),Drama|Inspirational,Kannada
8311,Hridaya Mana: The Journey (2023),Family|Drama,Kannada
8312,Veera Yuvajana: The Journey (2025),Drama|Family,Kannada
8313,Amma Sanchaya: The Journey (1990),Family|Drama,Kannada
8314,Kannada Prerana - An Emotion (1989),Drama|Family,Kannada
8315,Katha Hrudaya - The Story (2013),Family|Drama,Kannada
8316,Dhwani Sanchaya: The Journey (2007),Family|Drama,Kannada
8317,Nanna Chethana (Kannada) (1981),Drama|Inspirational,Kannada
8318,Sanchaya Amma - A Tale (1993),Family|Drama,Kannada
8319,Bhakti Shanti - The Story (2023),Drama|Family,Kannada
8320,Hrudaya Prema - A Tale (1984),Drama|Romance,Kannada
8321,Sneha Namma - The Story (2007),Drama|Inspirational,Kannada
8322,Katha Katha - A Tale (1994),Drama|Family,Kannada
8323,Bhakti Baduku (Kannada) (1997),Drama|Inspirational,Kannada
8324,Mana Beladingala : Amma's Love (2003),Drama|Inspirational,Kannada
8325,Baduku Sanchaya - A Tale (2003),Drama|Family,Kannada
8326,Chethana Nanna (Kannada) (2009),Drama|Inspirational,Kannada
8327,Sogadu Sogadu - A Tale (1989),Drama|Family,Kannada
8328,Yuvajana Mane - A Tale (1995),Drama|Romance,Kannada
8329,Nodi Prema (Kannada) (2025),Drama|Family,Kannada
8330,Beladingala Kannada - A Tale (1986),Drama|Family,Kannada
8331,Prerana Hridaya : Amma's Love (2009),Drama|Family,Kannada
8332,Hridaya Beladingala: The Journey (2019),Drama|Family,Kannada
8333,Mouna Muhurtha - A Tale (1986),Drama|Romance,Kannada
8334,Katha Aashirvada (Kannada) (2019),Drama|Family,Kannada
8335,Jeevana Nanna - An Emotion (2002),Drama|Romance,Kannada
8336,Chethana Namma - The Story (2010),Drama|Inspirational,Kannada
8337,Bhakti Kannada - An Emotion (2023),Family|Drama,Kannada
8338,Sanchaya Veera - An Emotion (1987),Drama|Inspirational,Kannada
8339,Amma Sanchaya: The Journey (2004),Drama|Romance,Kannada
8340,Aashirvada Beladingala - The Story (2018),Family|Drama,Kannada
8341,Sogadu Hrudaya - An Emotion (1985),Drama|Inspirational,Kannada
8342,Nodi Yuvajana (Kannada) (1982),Drama|Romance,Kannada
8343,Prema Veera - The Story (1998),Drama|Inspirational,Kannada
8344,Jeevana Sanchaya : Amma's Love (2022),Family|Drama,Kannada
8345,Yuvajana Nodi - A Tale (2006),Family|Drama,Kannada
8346,Jeevana Namma: The Journey (1980),Drama|Romance,Kannada
8347,Mouna Hridaya - An Emotion (1994),Drama|Inspirational,Kannada
8348,Sneha Chethana - An Emotion (1995),Drama|Family,Kannada
8349,Kannada Katha - The Story (2002),Drama|Inspirational,Kannada
8350,Jeevana Baduku (Kannada) (2001),Family|Drama,Kannada
8351,Shanti Hridaya: The Journey (1982),Family|Drama,Kannada
8352,Amma Dhwani (Kannada) (1983),Drama|Inspirational,Kannada
8353,Sanchaya Bhakti - The Story (1996),Drama|Romance,Kannada
8354,Kshama Namma - The Story (1990),Drama|Inspirational,Kannada
8355,Namma Baduku - A Tale (1994),Drama|Romance,Kannada
8356,Beladingala Bhakti: The Journey (2006),Drama|Romance,Kannada
8357,Prema Saakshi - A Tale (1990),Family|Drama,Kannada
8358,Mane Nodi - A Tale (2017),Family|Drama,Kannada
8359,Kannada Sogadu - The Story (2025),Drama|Family,Kannada
8360,Sogadu Prerana - An Emotion (2010),Drama|Inspirational,Kannada
8361,Mouna Bhakti : Amma's Love (1996),Drama|Inspirational,Kannada
8362,Dhwani Mana - A Tale (2000),Drama|Inspirational,Kannada
8363,Nanna Nodi (Kannada) (1996),Drama|Family,Kannada
8364,Bhakti Katha (Kannada) (2022),Drama|Inspirational,Kannada
8365,Nanna Nanna (Kannada) (1982),Drama|Inspirational,Kannada
8366,Kshama Saakshi : Amma's Love (2008),Drama|Family,Kannada
8367,Muhurtha Nanna - A Tale (1990),Drama|Romance,Kannada
8368,Sanchaya Dhwani - The Story (2018),Family|Drama,Kannada
8369,Hosa Hrudaya : Amma's Love (2019),Drama|Romance,Kannada
8370,Mouna Nanna - A Tale (2005),Family|Drama,Kannada
8371,Namma Mana: The Journey (1984),Family|Drama,Kannada
8372,Mane Jeevana : Amma's Love (1988),Family|Drama,Kannada
8373,Baduku Mane : Amma's Love (2003),Family|Drama,Kannada
8374,Jeevana Jeevana: The Journey (2019),Family|Drama,Kannada
8375,Kannada Bhakti - A Tale (1989),Drama|Inspirational,Kannada
8376,Hosa Prerana - An Emotion (2017),Family|Drama,Kannada
8377,Muhurtha Kshama : Amma's Love (2016),Drama|Family,Kannada
8378,Bhakti Chethana - A Tale (1992),Drama|Romance,Kannada
8379,Hrudaya Kshama - An Emotion (2021),Drama|Inspirational,Kannada
8380,Shanti Yuvajana : Amma's Love (2015),Drama|Family,Kannada
8381,Kannada Katha - The Story (2009),Drama|Romance,Kannada
8382,Baduku Mouna : Amma's Love (1983),Drama|Inspirational,Kannada
8383,Mouna Kshama: The Journey (2006),Drama|Inspirational,Kannada
8384,Sanchaya Hridaya : Amma's Love (1994),Drama|Inspirational,Kannada
8385,Mouna Mane - A Tale (1998),Drama|Romance,Kannada
8386,Namma Sanchaya : Amma's Love (2018),Drama|Family,Kannada
8387,Prema Jeevana: The Journey (1982),Drama|Inspirational,Kannada
8388,Sogadu Namma : Amma's Love (1987),Family|Drama,Kannada
8389,Chethana Bhakti (Kannada) (2024),Drama|Romance,Kannada
8390,Shanti Mouna (Kannada) (2024),Drama|Family,Kannada
8391,Mane Prema - A Tale (1998),Family|Drama,Kannada
8392,Hosa Shanti (Kannada) (1991),Drama|Inspirational,Kannada
8393,Baduku Jeevana - An Emotion (2013),Drama|Romance,Kannada
8394,Dhwani Jeevana - A Tale (2011),Drama|Family,Kannada
8395,Mane Hosa - The Story (2015),Family|Drama,Kannada
8396,Bhakti Mane - The Story (2009),Drama|Romance,Kannada
8397,Sneha Taranga: The Journey (2004),Drama|Family,Kannada
8398,Yuvajana Dhwani (Kannada) (2016),Drama|Family,Kannada
8399,Chethana Kannada - An Emotion (2025),Drama|Family,Kannada
8400,Veera Sneha - The Story (2012),Drama|Family,Kannada
8401,Mana Muhurtha - The Story (2003),Family|Drama,Kannada
8402,Prerana Mane: The Journey (2020),Drama|Romance,Kannada
8403,Aashirvada Sogadu - The Story (1991),Family|Drama,Kannada
8404,Prerana Bhakti: The Journey (2006),Drama|Inspirational,Kannada
8405,Prema Sneha - The Story (1981),Drama|Inspirational,Kannada
8406,Sanchaya Chethana - An Emotion (1989),Drama|Romance,Kannada
8407,Jeevana Sogadu - A Tale (1998),Drama|Family,Kannada
8408,Namma Mana - A Tale (1990),Drama|Family,Kannada
8409,Aashirvada Bhakti (Kannada) (2025),Drama|Inspirational,Kannada
8410,Hrudaya Yuvajana - An Emotion (1987),Drama|Romance,Kannada
8411,Dhwani Dhwani (Kannada) (2001),Drama|Inspirational,Kannada
8412,Beladingala Shanti - A Tale (2011),Family|Drama,Kannada
8413,Kannada Sneha - An Emotion (1998),Drama|Inspirational,Kannada
8414,Prerana Yuvajana - A Tale (2014),Drama|Inspirational,Kannada
8415,Saakshi Muhurtha - The Story (2025),Drama|Family,Kannada
8416,Hridaya Yuvajana - A Tale (1985),Family|Drama,Kannada
8417,Shanti Sogadu - The Story (1994),Family|Drama,Kannada
8418,Sogadu Hrudaya: The Journey (2014),Drama|Family,Kannada
8419,Amma Nodi - The Story (1994),Drama|Romance,Kannada
8420,Yuvajana Prema: The Journey (1990),Drama|Family,Kannada
8421,Beladingala Yuvajana - An Emotion (2009),Drama|Romance,Kannada
8422,Mana Hridaya: The Journey (2024),Drama|Family,Kannada
8423,Sogadu Mouna (Kannada) (2007),Drama|Inspirational,Kannada
8424,Beladingala Veera - The Story (1999),Drama|Inspirational,Kannada
8425,Chethana Taranga: The Journey (1985),Drama|Family,Kannada
8426,Kshama Hridaya (Kannada) (1999),Drama|Inspirational,Kannada
8427,Sogadu Hridaya (Kannada) (2019),Drama|Family,Kannada
8428,Yuvajana Shanti - A Tale (2010),Drama|Romance,Kannada
8429,Katha Mane - A Tale (2013),Drama|Inspirational,Kannada
8430,Sogadu Hrudaya - A Tale (1980),Drama|Family,Kannada
8431,Hrudaya Mana : Amma's Love (1990),Drama|Family,Kannada
8432,Veera Hrudaya - A Tale (2004),Family|Drama,Kannada
8433,Shanti Prema - A Tale (2024),Drama|Inspirational,Kannada
8434,Sneha Bhakti (Kannada) (2001),Drama|Romance,Kannada
8435,Bhakti Baduku : Amma's Love (1999),Drama|Family,Kannada
8436,Mane Hridaya (Kannada) (2016),Drama|Romance,Kannada
8437,Saakshi Veera - A Tale (2019),Family|Drama,Kannada
8438,Jeevana Saakshi - A Tale (2004),Family|Drama,Kannada
8439,Aashirvada Amma - The Story (2014),Family|Drama,Kannada
8440,Prema Nanna - An Emotion (2001),Drama|Romance,Kannada
8441,Namma Kannada : Amma's Love (2009),Drama|Inspirational,Kannada
8442,Nodi Nanna : Amma's Love (2008),Family|Drama,Kannada
8443,Saakshi Muhurtha : Amma's Love (1998),Family|Drama,Kannada
8444,Hrudaya Chethana - An Emotion (2000),Drama|Family,Kannada
8445,Yuvajana Prema - The Story (2024),Drama|Inspirational,Kannada
8446,Jeevana Mouna - A Tale (1988),Drama|Romance,Kannada
8447,Mouna Prerana: The Journey (2000),Family|Drama,Kannada
8448,Veera Sogadu - A Tale (2022),Drama|Family,Kannada
8449,Kannada Namma - A Tale (1986),Drama|Inspirational,Kannada
8450,Jeevana Bhakti : Amma's Love (1986),Drama|Romance,Kannada
8451,Kannada Veera - A Tale (1998),Drama|Inspirational,Kannada
8452,Beladingala Katha - The Story (2009),Family|Drama,Kannada
8453,Muhurtha Bhakti (Kannada) (2015),Drama|Family,Kannada
8454,Nanna Baduku: The Journey (1991),Drama|Family,Kannada
8455,Chethana Kshama - A Tale (1993),Drama|Romance,Kannada
8456,Kshama Beladingala - The Story (2004),Drama|Inspirational,Kannada
8457,Sanchaya Katha - A Tale (1980),Drama|Inspirational,Kannada
8458,Amma Prema : Amma's Love (2001),Drama|Family,Kannada
8459,Shanti Jeevana - An Emotion (1988),Drama|Family,Kannada
8460,Hridaya Prerana - An Emotion (1995),Drama|Family,Kannada
8461,Namma Baduku - The Story (2004),Family|Drama,Kannada
8462,Prema Chethana: The Journey (2000),Drama|Family,Kannada
8463,Beladingala Mane - A Tale (2024),Drama|Family,Kannada
8464,Prerana Namma (Kannada) (2006),Drama|Inspirational,Kannada
8465,Prema Mouna : Amma's Love (1980),Drama|Inspirational,Kannada
8466,Baduku Yuvajana: The Journey (2017),Drama|Inspirational,Kannada
8467,Hridaya Yuvajana - The Story (2008),Drama|Inspirational,Kannada
8468,Chethana Hosa - The Story (2007),Drama|Romance,Kannada
8469,Taranga Muhurtha - The Story (1980),Drama|Family,Kannada
8470,Hrudaya Prema: The Journey (2021),Drama|Romance,Kannada
8471,Yuvajana Sogadu - An Emotion (2008),Drama|Family,Kannada
8472,Kannada Hosa - A Tale (2023),Family|Drama,Kannada
8473,Taranga Mana: The Journey (1990),Drama|Family,Kannada
8474,Nanna Prerana (Kannada) (2019),Drama|Inspirational,Kannada
8475,Kannada Taranga - The Story (2007),Drama|Family,Kannada
8476,Shanti Mouna (Kannada) (2001),Drama|Romance,Kannada
8477,Mane Shanti (Kannada) (1980),Drama|Family,Kannada
8478,Veera Nodi - An Emotion (1989),Drama|Family,Kannada
8479,Mana Hosa: The Journey (2013),Drama|Inspirational,Kannada
8480,Muhurtha Muhurtha - The Story (1993),Drama|Romance,Kannada
8481,Hrudaya Dhwani: The Journey (1999),Drama|Inspirational,Kannada
8482,Sneha Prerana - An Emotion (2020),Drama|Family,Kannada
8483,Sogadu Beladingala - A Tale (1981),Family|Drama,Kannada
8484,Sogadu Saakshi: The Journey (2022),Family|Drama,Kannada
8485,Saakshi Hridaya - The Story (1987),Drama|Romance,Kannada
8486,Mane Baduku : Amma's Love (2004),Family|Drama,Kannada
8487,Sneha Baduku - A Tale (2024),Drama|Inspirational,Kannada
8488,Shanti Bhakti - An Emotion (2020),Family|Drama,Kannada
8489,Prema Prema : Amma's Love (1998),Drama|Inspirational,Kannada
8490,Shanti Sogadu : Amma's Love (2015),Drama|Inspirational,Kannada
8491,Aashirvada Kannada: The Journey (2025),Drama|Family,Kannada
8492,Prerana Sneha - An Emotion (2017),Family|Drama,Kannada
8493,Mana Prerana - The Story (1982),Drama|Family,Kannada
8494,Nodi Shanti: The Journey (1992),Drama|Romance,Kannada
8495,Prerana Sogadu - An Emotion (1999),Drama|Inspirational,Kannada
8496,Katha Nanna - A Tale (2003),Family|Drama,Kannada
8497,Kannada Mane : Amma's Love (1998),Drama|Family,Kannada
8498,Nodi Mane - An Emotion (2018),Drama|Romance,Kannada
8499,Taranga Taranga - A Tale (1994),Family|Drama,Kannada
8500,Prerana Chethana - A Tale (2022),Family|Drama,Kannada
8501,Prema Saakshi - An Emotion (2020),Drama|Family,Kannada
8502,Aashirvada Nanna - The Story (1993),Drama|Family,Kannada
8503,Hridaya Namma (Kannada) (1995),Drama|Inspirational,Kannada
8504,Sogadu Kshama (Kannada) (2019),Drama|Inspirational,Kannada
8505,Hridaya Aashirvada - A Tale (2014),Family|Drama,Kannada
8506,Nodi Bhakti : Amma's Love (2002),Family|Drama,Kannada
8507,Muhurtha Chethana : Amma's Love (1992),Drama|Romance,Kannada
8508,Hridaya Nodi - A Tale (1985),Family|Drama,Kannada
8509,Shanti Prerana : Amma's Love (2009),Family|Drama,Kannada
8510,Sneha Kannada : Amma's Love (1992),Family|Drama,Kannada
8511,Mouna Sanchaya (Kannada) (2017),Drama|Family,Kannada
8512,Aashirvada Dhwani: The Journey (1983),Drama|Romance,Kannada
8513,Kshama Sogadu - The Story (2009),Drama|Inspirational,Kannada
8514,Mane Mouna - An Emotion (2019),Drama|Romance,Kannada
8515,Hrudaya Amma: The Journey (2006),Family|Drama,Kannada
8516,Prerana Sneha - An Emotion (2006),Drama|Inspirational,Kannada
8517,Kannada Nanna (Kannada) (1994),Family|Drama,Kannada
8518,Muhurtha Veera : Amma's Love (1997),Drama|Romance,Kannada
8519,Sogadu Prema : Amma's Love (2014),Drama|Family,Kannada
8520,Kshama Hrudaya: The Journey (2007),Drama|Romance,Kannada
8521,Taranga Beladingala: The Journey (2024),Drama|Romance,Kannada
8522,Saakshi Muhurtha - The Story (2019),Drama|Inspirational,Kannada
8523,Shanti Sogadu (Kannada) (2025),Drama|Romance,Kannada
8524,Hridaya Muhurtha - The Story (1981),Drama|Inspirational,Kannada
8525,Nanna Katha - A Tale (2007),Drama|Romance,Kannada
8526,Aashirvada Jeevana (Kannada) (1998),Drama|Family,Kannada
8527,Kannada Taranga : Amma's Love (2000),Drama|Romance,Kannada
8528,Muhurtha Mana - The Story (1987),Family|Drama,Kannada
8529,Mana Prema: The Journey (1983),Drama|Romance,Kannada
8530,Beladingala Amma - An Emotion (2002),Drama|Romance,Kannada
8531,Hridaya Mane - An Emotion (2001),Drama|Inspirational,Kannada
8532,Shanti Saakshi (Kannada) (2017),Drama|Romance,Kannada
8533,Yuvajana Sneha - A Tale (2007),Drama|Family,Kannada
8534,Hridaya Shanti - The Story (2014),Drama|Family,Kannada
8535,Hosa Kannada: The Journey (2001),Drama|Romance,Kannada
8536,Chethana Dhwani - An Emotion (1980),Drama|Inspirational,Kannada
8537,Katha Hridaya : Amma's Love (2016),Drama|Romance,Kannada
8538,Chethana Chethana - The Story (2017),Drama|Romance,Kannada
8539,Mane Yuvajana - A Tale (1990),Family|Drama,Kannada
8540,Muhurtha Nanna: The Journey (2014),Drama|Family,Kannada
8541,Bhakti Hrudaya (Kannada) (1994),Drama|Family,Kannada
8542,Muhurtha Saakshi - The Story (2020),Family|Drama,Kannada
8543,Sneha Amma (Kannada) (1986),Drama|Romance,Kannada
8544,Veera Nodi: The Journey (1984),Family|Drama,Kannada
8545,Yuvajana Sogadu - An Emotion (2008),Family|Drama,Kannada
8546,Katha Baduku: The Journey (2022),Drama|Inspirational,Kannada
8547,Hridaya Nodi : Amma's Love (1981),Drama|Family,Kannada
8548,Mana Shanti - The Story (2024),Drama|Family,Kannada
8549,Sneha Kshama (Kannada) (1991),Drama|Romance,Kannada
8550,Veera Kshama: The Journey (2021),Drama|Romance,Kannada
8551,Hridaya Mane - A Tale (2010),Drama|Romance,Kannada
8552,Mana Namma - A Tale (1989),Drama|Family,Kannada
8553,Sogadu Jeevana - A Tale (2012),Family|Drama,Kannada
8554,Jeevana Prema (Kannada) (2025),Drama|Romance,Kannada
8555,Bhakti Amma (Kannada) (2003),Drama|Inspirational,Kannada
8556,Kannada Jeevana - The Story (2003),Drama|Inspirational,Kannada
8557,Hridaya Beladingala : Amma's Love (2018),Drama|Inspirational,Kannada
8558,Chethana Hosa - A Tale (1987),Drama|Family,Kannada
8559,Mouna Kshama : Amma's Love (2005),Family|Drama,Kannada
8560,Sneha Kshama (Kannada) (2022),Drama|Family,Kannada
8561,Sanchaya Mouna : Amma's Love (2023),Drama|Family,Kannada
8562,Shanti Bhakti - A Tale (2025),Drama|Inspirational,Kannada
8563,Beladingala Kshama (Kannada) (2025),Family|Drama,Kannada
8564,Amma Shanti - A Tale (1983),Drama|Romance,Kannada
8565,Shanti Katha (Kannada) (1985),Drama|Inspirational,Kannada
8566,Hosa Saakshi : Amma's Love (1982),Family|Drama,Kannada
8567,Muhurtha Kshama : Amma's Love (2019),Drama|Romance,Kannada
8568,Hrudaya Muhurtha - An Emotion (1994),Drama|Family,Kannada
8569,Amma Sneha - The Story (1998),Family|Drama,Kannada
8570,Taranga Hosa - A Tale (2010),Family|Drama,Kannada
8571,Mouna Amma (Kannada) (2007),Drama|Romance,Kannada
8572,Bhakti Sneha: The Journey (1990),Drama|Inspirational,Kannada
8573,Bhakti Katha (Kannada) (1989),Drama|Inspirational,Kannada
8574,Hosa Kshama (Kannada) (2004),Drama|Romance,Kannada
8575,Mana Yuvajana - A Tale (1999),Drama|Inspirational,Kannada
8576,Prema Mane - The Story (2015),Drama|Romance,Kannada
8577,Hridaya Taranga - A Tale (1993),Family|Drama,Kannada
8578,Chethana Prerana : Amma's Love (2011),Drama|Romance,Kannada
8579,Sogadu Saakshi - A Tale (2018),Drama|Family,Kannada
8580,Yuvajana Kshama - The Story (2018),Family|Drama,Kannada
8581,Amma Kannada (Kannada) (2009),Drama|Family,Kannada
8582,Baduku Taranga - An Emotion (1982),Drama|Romance,Kannada
8583,Nodi Bhakti (Kannada) (1992),Drama|Romance,Kannada
8584,Nanna Kshama - A Tale (1997),Drama|Romance,Kannada
8585,Chethana Taranga - An Emotion (2008),Drama|Inspirational,Kannada
8586,Mana Amma: The Journey (2023),Drama|Inspirational,Kannada
8587,Jeevana Muhurtha: The Journey (1993),Family|Drama,Kannada
8588,Dhwani Chethana - The Story (1988),Drama|Romance,Kannada
8589,Hridaya Amma - A Tale (2024),Drama|Inspirational,Kannada
8590,Sneha Dhwani: The Journey (2007),Drama|Romance,Kannada
8591,Prerana Sanchaya: The Journey (2017),Family|Drama,Kannada
8592,Jeevana Hosa (Kannada) (2022),Drama|Family,Kannada
8593,Veera Baduku: The Journey (1986),Drama|Inspirational,Kannada
8594,Nanna Baduku : Amma's Love (2013),Drama|Romance,Kannada
8595,Sneha Baduku (Kannada) (1991),Family|Drama,Kannada
8596,Namma Hrudaya - The Story (1994),Drama|Family,Kannada
8597,Dhwani Sneha (Kannada) (1993),Drama|Inspirational,Kannada
8598,Taranga Hrudaya - A Tale (2021),Drama|Inspirational,Kannada
8599,Hridaya Mana - A Tale (1980),Drama|Romance,Kannada
8600,Beladingala Chethana - A Tale (2014),Drama|Family,Kannada
8601,Nodi Hosa : Amma's Love (2002),Drama|Romance,Kannada
8602,Veera Beladingala - A Tale (2004),Drama|Family,Kannada
8603,Taranga Shanti: The Journey (2005),Drama|Romance,Kannada
8604,Chethana Mana - An Emotion (1983),Drama|Inspirational,Kannada
8605,Mane Shanti : Amma's Love (2011),Drama|Family,Kannada
8606,Hridaya Sneha - The Story (1982),Drama|Inspirational,Kannada
8607,Hrudaya Namma - A Tale (2002),Drama|Family,Kannada
8608,Saakshi Taranga - A Tale (2019),Drama|Inspirational,Kannada
8609,Baduku Kshama: The Journey (1984),Drama|Romance,Kannada
8610,Nanna Mouna - The Story (1998),Family|Drama,Kannada
8611,Nodi Kannada (Kannada) (2017),Family|Drama,Kannada
8612,Jeevana Yuvajana : Amma's Love (1996),Family|Drama,Kannada
8613,Bhakti Baduku: The Journey (1994),Drama|Romance,Kannada
8614,Kshama Kannada: The Journey (1995),Family|Drama,Kannada
8615,Kannada Amma: The Journey (1981),Drama|Romance,Kannada
8616,Taranga Amma - A Tale (1996),Drama|Inspirational,Kannada
8617,Yuvajana Hosa: The Journey (1985),Family|Drama,Kannada
8618,Mouna Sneha (Kannada) (1988),Drama|Inspirational,Kannada
8619,Muhurtha Sanchaya - The Story (2009),Drama|Family,Kannada
8620,Sneha Namma: The Journey (2007),Drama|Romance,Kannada
8621,Jeevana Bhakti - The Story (1981),Drama|Romance,Kannada
8622,Yuvajana Namma - A Tale (1999),Family|Drama,Kannada
8623,Hrudaya Beladingala : Amma's Love (1993),Drama|Family,Kannada
8624,Sanchaya Prerana - An Emotion (1988),Drama|Inspirational,Kannada
8625,Katha Sogadu: The Journey (2013),Drama|Romance,Kannada
8626,Shanti Jeevana: The Journey (2022),Drama|Inspirational,Kannada
8627,Muhurtha Katha - An Emotion (1997),Drama|Romance,Kannada
8628,Yuvajana Muhurtha: The Journey (1995),Drama|Romance,Kannada
8629,Veera Hosa: The Journey (1984),Drama|Romance,Kannada
8630,Nanna Bhakti - An Emotion (2016),Family|Drama,Kannada
8631,Kshama Namma - An Emotion (2022),Drama|Family,Kannada
8632,Dhwani Mana - A Tale (1997),Drama|Romance,Kannada
8633,Prema Shanti - An Emotion (1990),Drama|Romance,Kannada
8634,Beladingala Hosa - The Story (1981),Family|Drama,Kannada
8635,Prerana Shanti - A Tale (2005),Family|Drama,Kannada
8636,Beladingala Shanti - A Tale (2002),Drama|Inspirational,Kannada
8637,Sogadu Sanchaya (Kannada) (2021),Drama|Family,Kannada
8638,Hrudaya Mana : Amma's Love (1992),Drama|Romance,Kannada
8639,Namma Kshama - The Story (2010),Family|Drama,Kannada
